budget,runtime,spoken_languages,weekend,genre__mystery,genre__crime,genre__romance,genre__action,genre__adventure,genre__thriller,genre__animation,genre__family,genre__drama,genre__comedy,genre__documentary,genre__history,genre__fantasy,genre__horror,country__us,country__in,country__ru,day_sin,day_cos,month_sin,month_cos,competition,rating__pg,rating__pg-13,rating__r,rating__nc-17,country__other,tag__murder,tag__violence,tag__flashback,tag__romantic,tag__cult,tag__revenge,tag__psychedelic,tag__comedy,tag__suspenseful,tag__good_versus_evil,tag__humor,tag__satire,tag__entertaining,tag__neo_noir,tag__action,tag__insanity,tag__fantasy,tag__boring,tag__mystery,tag__melodrama,tag__gothic,tag__dramatic,tag__atmospheric,tag__historical,tag__prank,tag__realism,tag__cute,tag__stupid,tag__home_movie,tag__thought_provoking,tag__inspiring,tag__other,cast_1_gender,cast_2_gender,cast_4_gender,cast_5_gender,cast_6_gender,cast_7_gender,cast_8_gender,homepage_exists,homepage_repeats,production_company_1_avg_profit,production_company_1_avg_revenue,production_company_2_avg_profit,production_company_2_avg_revenue,production_company_3_avg_profit,production_company_3_avg_revenue,cast_1_avg_profit,cast_1_experience,cast_1_avg_revenue,cast_1_movies_before,cast_2_avg_profit,cast_2_experience,cast_2_avg_revenue,cast_2_movies_before,cast_3_avg_profit,cast_3_experience,cast_3_avg_revenue,cast_3_movies_before,cast_4_avg_profit,cast_4_experience,cast_4_avg_revenue,cast_4_movies_before,cast_5_avg_profit,cast_5_experience,cast_5_avg_revenue,cast_5_movies_before,cast_6_avg_profit,cast_6_experience,cast_6_avg_revenue,cast_6_movies_before,cast_7_avg_profit,cast_7_experience,cast_7_avg_revenue,cast_7_movies_before,cast_8_avg_profit,cast_8_experience,cast_8_avg_revenue,cast_8_movies_before,crew__sound__music_editor_avg_profit,crew__sound__music_editor_avg_revenue,crew__sound__music_editor_movies_before,crew__sound__original_music_composer_avg_profit,crew__sound__original_music_composer_avg_revenue,crew__sound__original_music_composer_movies_before,crew__sound__sound_designer_avg_profit,crew__sound__sound_designer_avg_revenue,crew__sound__sound_designer_movies_before,crew__sound__sound_effects_editor_avg_profit,crew__sound__sound_effects_editor_avg_revenue,crew__sound__sound_effects_editor_movies_before,crew__sound__sound_re_recording_mixer_avg_profit,crew__sound__sound_re_recording_mixer_avg_revenue,crew__sound__sound_re_recording_mixer_movies_before,crew__sound__supervising_sound_editor_avg_profit,crew__sound__supervising_sound_editor_avg_revenue,crew__sound__supervising_sound_editor_movies_before,crew__directing__director_avg_profit,crew__directing__director_avg_revenue,crew__directing__director_movies_before,crew__directing__script_supervisor_avg_profit,crew__directing__script_supervisor_avg_revenue,crew__directing__script_supervisor_movies_before,crew__production__casting_avg_profit,crew__production__casting_avg_revenue,crew__production__casting_movies_before,crew__production__executive_producer_avg_profit,crew__production__executive_producer_avg_revenue,crew__production__executive_producer_movies_before,crew__production__producer_1_avg_profit,crew__production__producer_1_avg_revenue,crew__production__producer_1_movies_before,crew__production__producer_2_avg_profit,crew__production__producer_2_avg_revenue,crew__production__producer_2_movies_before,crew__editing__editor_avg_profit,crew__editing__editor_avg_revenue,crew__editing__editor_movies_before,crew__costume__costume_designer_avg_profit,crew__costume__costume_designer_avg_revenue,crew__costume__costume_designer_movies_before,crew__costume__costume_supervisor_avg_profit,crew__costume__costume_supervisor_avg_revenue,crew__costume__costume_supervisor_movies_before,crew__costume__makeup_artist_avg_profit,crew__costume__makeup_artist_avg_revenue,crew__costume__makeup_artist_movies_before,crew__crew__stunt_coordinator_avg_profit,crew__crew__stunt_coordinator_avg_revenue,crew__crew__stunt_coordinator_movies_before,crew__writing__screenplay_avg_profit,crew__writing__screenplay_avg_revenue,crew__writing__screenplay_movies_before,crew__art__art_direction_avg_profit,crew__art__art_direction_avg_revenue,crew__art__art_direction_movies_before,crew__art__production_design_avg_profit,crew__art__production_design_avg_revenue,crew__art__production_design_movies_before,crew__art__property_master_avg_profit,crew__art__property_master_avg_revenue,crew__art__property_master_movies_before,crew__art__set_decoration_avg_profit,crew__art__set_decoration_avg_revenue,crew__art__set_decoration_movies_before,crew__visualeffects__visual_effects_supervisor_avg_profit,crew__visualeffects__visual_effects_supervisor_avg_revenue,crew__visualeffects__visual_effects_supervisor_movies_before,crew__camera__director_of_photography_avg_profit,crew__camera__director_of_photography_avg_revenue,crew__camera__director_of_photography_movies_before,crew__camera__steadicam_operator_avg_profit,crew__camera__steadicam_operator_avg_revenue,crew__camera__steadicam_operator_movies_before,crew__camera__still_photographer_avg_profit,crew__camera__still_photographer_avg_revenue,crew__camera__still_photographer_movies_before,collection_avg_profit,collection_avg_revenue,cast_avg_avg_revenue,cast_avg_avg_profit,cast_avg_experience,cast_avg_movies_before,year_avg_revenue,year_avg_profit,META__revenue
5400000,130,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,-0.9945218953682732,-0.10452846326765423,-0.7557495743542582,-0.6548607339452852,2.9857142857142858,0,1,0,0,False,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0,0,,,,,,,6000000.0,9,11240000.0,5,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,61000000.0,70000000.0,1,30750000.0,37500000.0,2,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,11240000.0,6000000.0,1.125,0.625,86978714.0,55497574.0,6500000
2000000,98,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.5877852522924732,-0.8090169943749473,-0.9898214418809328,-0.14231483827328525,1.1666666666666663,0,0,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,0,,,96677086.0,99802086.0,,,36738677.0,11,122405344.0,3,1538257.0,2,21027720.0,3,23311498.0,5,55882927.0,7,,0,,0,34697080.0,21,59797080.0,5,80664037.0,3,115664037.0,1,4700000.0,11,7700000.0,1,,0,,0,,,0,,,0,,,0,,,0,,,0,,,0,81220319.0,109420319.0,5,,,0,34987210.0,65997414.0,49,1875862.0,7875862.0,1,,,0,,,0,40677145.0,74177145.0,2,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,63746184.666666664,30274924.833333332,6.625,2.5,86978714.0,55497574.0,28864
40000000,125,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0.8660254037844387,-0.4999999999999998,0.5406408174555976,0.8412535328311812,2.766666666666667,0,0,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1,0,31602987.0,53764525.0,21944759.0,71944759.0,-3271112.0,3728888.0,81721604.0,4,123221604.0,2,,0,,0,99714226.0,13,142880893.0,6,,0,,0,-4785964.0,13,8114036.0,2,331141306.0,3,376141306.0,1,24048465.0,25,43530283.0,11,,0,,0,129841623.0,221941623.0,20,126635867.0,197125228.0,47,,,0,,,0,111585863.0,177014435.0,7,,,0,,,0,143310791.0,235449253.0,13,95705933.0,149217297.0,44,,,0,34270852.0,82145852.0,8,,,0,60789685.0,91798018.0,12,54136904.0,89874404.0,16,,,0,,,0,1300000.0,2800000.0,1,,,0,,,0,59995041.0,83546195.0,13,,,0,88817089.0,116900214.0,8,,,0,195606013.0,268706013.0,10,,,0,70248451.0,84415117.0,3,,,138777624.4,106367927.4,7.25,2.75,106291811.0,76335596.0,571006128
4000000,77,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.40673664307580015,0.9135454576426008,-0.9096319953545186,0.4154150130018861,3.6666666666666665,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1,0,-19286384.0,713616.0,-8341658.0,14158342.0,3690884.0,4658570.0,121165.0,10,15121165.0,1,4032826.0,8,4851244.0,1,,0,,0,,0,,0,,0,,0,,0,,0,-3939852.0,2,201607.0,1,,0,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,-8341658.0,14158342.0,2,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,6724672.0,71379.66666666667,2.5,0.375,86978714.0,55497574.0,63946
200000,97,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.8660254037844387,-0.4999999999999998,0.7557495743542583,-0.654860733945285,1.25,0,0,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,1.0,,,1,0,,,,,,,26762648.0,6,27762648.0,1,,0,,0,,0,,0,,0,,0,,0,,0,9035478.0,27,19368812.0,3,,0,,0,,0,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,23565730.0,17899063.0,4.125,0.5,84483275.0,52705836.0,30000
3500000,79,2,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.2079116908177593,0.9781476007338056,0.5406408174555976,0.8412535328311812,1.5,0,1,0,0,False,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1,0,185525032.0,289167889.0,-29499453.0,27625547.0,78337372.0,155170705.0,87416204.0,9,148816204.0,5,224891770.0,14,309516770.0,8,216553369.0,29,257417814.0,9,,0,,0,,0,,0,452.0,17,1465452.0,2,-3106279.0,2,36893721.0,1,57233629.0,5,68233629.0,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,137057265.0,97164857.5,9.5,3.25,93437578.0,63991187.0,5155325
16000000,110,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0.40673664307580015,0.9135454576426008,-0.9096319953545186,0.4154150130018861,2.8166666666666664,0,1,0,0,False,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1,0,,,,,,,60508418.0,30,110156196.0,36,37422072.0,11,64002072.0,5,138542445.0,31,164185302.0,7,25080367.0,3,45580367.0,2,,0,,0,280208309.0,5,309208309.0,1,10637469.0,2,24637469.0,1,-24789125.0,15,24710875.0,2,,,0,,,0,,,0,,,0,,,0,,,0,,,0,-4098490.0,2401510.0,1,,,0,,,0,-1293374.0,206626.0,1,,,0,37570293.0,58240293.0,5,,,0,,,0,,,0,,,0,,,0,44126366.0,58376366.0,2,30711486.0,46844819.0,6,206179088.0,214179088.0,1,46032052.0,74344552.0,8,,,0,61834712.0,104952359.0,17,,,0,,,0,,,106068655.71428572,75372850.71428572,12.125,6.75,93437578.0,63991187.0,19682924
1305000,106,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.587785252292473,-0.8090169943749476,-0.7557495743542582,-0.6548607339452852,0.0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,,,,,,,-752166.0,2,21747834.0,2,,0,,0,,0,,0,-5933264.0,2,566736.0,1,4868943.0,1,32868943.0,1,,0,,0,35813593.0,12,37963593.0,2,,0,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,23286776.5,8499276.5,2.125,0.75,37406868.0,25648894.0,909000
28000000,81,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0.9945218953682732,0.10452846326765346,-0.9096319953545186,0.4154150130018861,2.1666666666666665,1,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,0,150096458.0,220407612.0,126362500.0,195112500.0,-5421012.0,8578988.0,,0,,0,190352134.0,11,240125468.0,15,71676507.0,17,113120951.0,9,4145613.0,4,24145613.0,1,,0,,0,,0,,0,,0,,0,,0,,0,391796564.0,486596564.0,5,91302349.0,144039849.0,32,,,0,96238482.0,194438482.0,5,63592279.0,90042279.0,8,33739867.0,55316790.0,13,-2137869.0,7862131.0,1,45790481.0,77540481.0,12,30383290.0,80383290.0,1,55597042.0,75597042.0,1,41140803.0,74265803.0,4,,,0,55448914.0,68115580.0,3,41733081.0,48589985.0,5,218610424.0,313910424.0,10,138891586.0,213273939.0,17,5897626.0,76897626.0,2,,,0,,,0,110143448.0,167943448.0,10,62971157.0,93054491.0,12,60066355.0,86511835.0,5,273531464.0,383531464.0,1,28537276.0,43398387.0,9,,,0,35909609.0,57909609.0,7,,,125797344.0,88724751.33333333,4.0,3.125,93437578.0,63991187.0,100654149
50000000,83,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,-0.20791169081775907,-0.9781476007338056,-0.2817325568414294,-0.9594929736144976,0.7833333333333332,1,0,0,0,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0,25007692.0,45007692.0,,,,,46565337.0,11,76898670.0,6,82846384.0,32,122433340.0,23,13300369.0,18,32450369.0,4,-5018438.0,28,7648229.0,3,77553836.0,26,130253836.0,10,59424056.0,38,92712982.0,10,7117111.0,22,41283777.0,6,313771895.0,19,411571895.0,5,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,500207109.0,639707109.0,8,,,0,,,0,119987334.0,199487334.0,2,,,0,,,0,,,0,,,0,169788712.0,219788712.0,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,169788712.0,219788712.0,114406637.25,74445068.75,24.25,8.375,93437578.0,63991187.0,151165787
65700,88,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0.9510565162951536,0.30901699437494745,-0.9898214418809328,-0.14231483827328525,0.6666666666666666,0,1,0,0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0,0,,,,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,,0.0,0.0,53736579.0,51090598.0,214600
98000,80,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.9510565162951536,0.30901699437494745,-0.9898214418809328,-0.14231483827328525,0.0,0,1,0,0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,,,,,0,0,361500.0,411100.0,,,,,,0,,0,290633.0,4,345600.0,3,148900.0,4,214600.0,1,391450.0,4,456400.0,2,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,338866.6666666667,276994.3333333333,1.5,0.75,57276445.0,45609045.0,425000
35000,74,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.9510565162951536,0.30901699437494745,-0.9898214418809328,-0.14231483827328525,0.3333333333333333,0,1,0,0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,,,,,,0,0,,,,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,,0.0,0.0,53736579.0,51090598.0,124000
850000,81,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0.40673664307580015,0.9135454576426008,-0.2817325568414294,-0.9594929736144976,0.5833333333333333,1,0,0,0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,0,60000.0,925000.0,,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,,0.0,0.0,41712911.0,28367733.0,150000
4900000,137,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0.5877852522924732,-0.8090169943749473,-0.9898214418809328,-0.14231483827328525,6.65,0,0,0,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0,0,,,,,,,-54754.0,9,6109876.0,5,5200000.0,11,8233333.0,3,,0,,0,,0,,0,,0,,0,8800000.0,5,11100000.0,1,7600000.0,3,12000000.0,1,,0,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,5998571.0,10620000.0,7,11751000.0,15435333.0,3,,,0,,,0,,,0,,,0,,,0,,,0,6821039.0,11391039.0,5,,,0,,,0,,,0,,,0,,,0,,,0,,,9360802.25,5386311.5,3.5,1.25,86978714.0,55497574.0,19000000
865000,72,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.40673664307580015,0.9135454576426008,0.9898214418809328,-0.142314838273285,0.0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0,0,,,,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,,0.0,0.0,36516205.0,25406285.0,925000
162338,80,3,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.9510565162951536,0.30901699437494745,0.7557495743542583,-0.654860733945285,2.2333333333333334,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0,0,,,,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,,0.0,0.0,79513499.0,45437963.0,85252
7000000,95,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.8660254037844384,-0.5000000000000004,0.7557495743542583,-0.654860733945285,6.333333333333334,0,1,0,0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,0,,,10362027.0,25762027.0,-3939852.0,201607.0,107731957.0,11,166821957.0,10,-4653637.0,2,1800000.0,1,5865694.0,1,10165694.0,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,-3939852.0,201607.0,1,-6140090.0,1359910.0,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,59595883.666666664,36314671.333333336,1.75,1.5,93437578.0,63991187.0,6860853
10000000,103,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.9510565162951536,0.30901699437494745,-0.5406408174555974,0.8412535328311812,1.5833333333333333,0,0,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0,0,,,18598652.0,23198652.0,,,37455286.0,13,53455286.0,6,28860850.0,11,59360850.0,3,30830607.0,4,49830607.0,1,-14131561.0,3,868439.0,1,,0,,0,,0,,0,1260566.0,4,11510566.0,2,,0,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,124726594.0,176017504.0,11,152475647.0,213677260.0,31,,,0,58512504.0,95733179.0,37,63054825.0,78054825.0,1,42939949.0,63295505.0,9,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,-393802.0,11486198.0,10,,,0,,,0,,,35005149.6,16855149.6,4.375,1.625,93437578.0,63991187.0,3185717
12500000,100,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.40673664307580004,-0.913545457642601,0.5406408174555976,0.8412535328311812,3.533333333333333,0,0,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0,0,91218035.0,112718035.0,45917776.0,60367776.0,39147134.0,63435770.0,18417845.0,10,47949095.0,8,42333209.0,10,71739459.0,8,61649143.0,14,80077715.0,7,18378539.0,12,53795206.0,6,-1171959.0,32,25060394.0,17,117175692.0,8,154195692.0,5,32733921.0,5,51733921.0,1,,0,,0,,,0,,,0,,,0,,,0,,,0,,,0,28572262.0,64572262.0,1,,,0,,,0,9354642.0,50354642.0,2,73290815.0,85790815.0,2,,,0,,,0,,,0,,,0,,,0,,,0,8947954.0,11947954.0,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,69221640.28571428,41359484.28571428,11.375,6.5,93437578.0,63991187.0,49002684
37000000,105,2,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,-0.743144825477394,0.6691306063588585,0.7557495743542583,-0.654860733945285,2.8666666666666663,1,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0,0,69013253.0,123263253.0,62264187.0,100459532.0,,,165598361.0,9,214148361.0,16,155292980.0,8,212252980.0,10,115775660.0,11,152775660.0,12,51895353.0,34,81184242.0,27,27465269.0,6,66715269.0,4,43775140.0,8,91137640.0,8,33750943.0,27,82699219.0,29,,0,,0,194795422.0,264406533.0,9,,,0,,,0,,,0,118979108.0,204550536.0,14,121307794.0,182307794.0,5,69013253.0,123263253.0,4,117591451.0,190591451.0,15,105379271.0,158590382.0,45,47869829.0,96869829.0,11,55696156.0,91572182.0,39,,,0,111105503.0,171469139.0,11,413156230.0,501870515.0,14,,,0,12567251.0,77567251.0,3,,,0,,,0,43511189.0,72344523.0,9,7636844.0,57636844.0,4,117664942.0,170414942.0,8,70081841.0,120081841.0,1,24654134.0,57154134.0,2,670456.0,25420456.0,4,,,0,,,0,,,128701910.14285715,84793386.57142857,12.875,13.25,106291811.0,76335596.0,26250020
1050255,129,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,-0.743144825477394,-0.6691306063588585,-0.7557495743542582,-0.6548607339452852,3.45,1,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0,0,,,787000.0,1150000.0,,,2797333.0,15,4771667.0,6,,0,,0,1726936.0,10,2624000.0,5,1280000.0,1,1500000.0,1,,0,,0,700000.0,7,2200000.0,1,-1049492.0,6,2998545.0,1,,0,,0,,,0,,,0,,,0,,,0,,,0,,,0,734680.0,1120000.0,1,,,0,,,0,,,0,787000.0,1150000.0,2,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,2818842.4,1090955.4,4.875,1.75,106291811.0,76335596.0,2250547
3800000,82,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.9510565162951536,0.30901699437494745,0.7557495743542583,-0.654860733945285,2.083333333333333,0,1,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0,0,-5675387.0,4649613.0,,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,-317000.0,0,1683000.0,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,-3800000.0,7200000.0,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1683000.0,-317000.0,0.0,0.125,106291811.0,76335596.0,488569
2400000,90,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0.9510565162951536,0.30901699437494745,0.7557495743542583,-0.654860733945285,1.4833333333333332,0,1,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,1.0,1.0,0.0,,,0,0,,,,,,,5400000.0,3,12400000.0,1,,0,,0,7369050.0,10,13119050.0,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,2710648.0,4864560.0,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,12759525.0,6384525.0,1.625,0.375,106291811.0,76335596.0,3346518
