iter	RMSE
4629	0.8512697185
4630	0.851212637
4631	0.8510849463
4632	0.8510358149
4633	0.8509514183
4634	0.8508609712
4635	0.8507451047
4636	0.8506940042
4637	0.8505897848
4638	0.8504801802
4639	0.8503764358
4640	0.8502936692
4641	0.850181199
4642	0.8500896647
4643	0.8499863734
4644	0.8498893929
4645	0.8498115308
4646	0.8496878405
4647	0.8495998634
4648	0.8495199273
4649	0.8494578572
4650	0.849330355
4651	0.8492101039
4652	0.849116287
4653	0.8490299105
4654	0.8489393698
4655	0.8488578073
4656	0.8487847079
4657	0.8486700776
4658	0.8485374204
4659	0.8484318627
4660	0.8483397771
4661	0.8482469126
4662	0.8481949686
4663	0.8481359912
4664	0.8479946891
4665	0.847928346
4666	0.8478566391
4667	0.8477880336
4668	0.8477089115
4669	0.8476110207
4670	0.8475184719
4671	0.8474358034
4672	0.8474012802
4673	0.8473190794
4674	0.8471842527
4675	0.8471273522
4676	0.8470624099
4677	0.8469713158
4678	0.8468641223
4679	0.8467749746
4680	0.8466719976
4681	0.8465864179
4682	0.8464684893
4683	0.8464417739
4684	0.8463488968
4685	0.8462221121
4686	0.8461273337
4687	0.8460503059
4688	0.845985446
4689	0.84590869
4690	0.8458295491
4691	0.8457612412
4692	0.8457080574
4693	0.8456339456
4694	0.8455700232
4695	0.845479751
4696	0.845358809
4697	0.8452460371
4698	0.8451618988
4699	0.8450771784
4700	0.8449947068
4701	0.8449042129
4702	0.844828425
4703	0.8447591834
4704	0.8446777346
4705	0.8446096578
4706	0.8445153196
4707	0.8444194163
4708	0.844347813
4709	0.8442253284
4710	0.8441367884
4711	0.8440458858
4712	0.8439604875
4713	0.8439023561
4714	0.8438170716
4715	0.8436647632
4716	0.8435471021
4717	0.8434666111
4718	0.8433280649
4719	0.8432349298
4720	0.8431604905
4721	0.843118717
4722	0.8430484105
4723	0.8429578985
4724	0.8428436843
4725	0.8427711511
4726	0.8427058516
4727	0.8426312116
4728	0.842499847
4729	0.8424208087
4730	0.8423527516
4731	0.8422832282
4732	0.8421882363
4733	0.8421085952
4734	0.8420101041
4735	0.8419323163
4736	0.8418101742
4737	0.841747219
4738	0.8416391396
4739	0.8415383173
4740	0.8414789394
4741	0.8413937108
4742	0.8413230151
4743	0.8412370452
4744	0.8411163554
4745	0.8410294595
4746	0.8409041445
4747	0.8407748434
4748	0.8406517034
4749	0.8405169414
4750	0.8404222301
4751	0.840348901
4752	0.8402830884
4753	0.8402691544
4754	0.8401706174
4755	0.8400531404
4756	0.8399600114
4757	0.8398691068
4758	0.839757273
4759	0.8396338975
4760	0.8395394707
4761	0.8394285343
4762	0.8393386829
4763	0.839216074
4764	0.8391487567
4765	0.8391189847
4766	0.8390059642
4767	0.8388984252
4768	0.8387815763
4769	0.8386531812
4770	0.8386014668
4771	0.8384836759
4772	0.8384034017
4773	0.8383320602
4774	0.8382246376
4775	0.8381389707
4776	0.838089834
4777	0.8379875116
4778	0.837910798
4779	0.8378284094
4780	0.8377265269
4781	0.8376224752
4782	0.8376132959
4783	0.8375433395
4784	0.8374563048
4785	0.837359684
4786	0.8372471757
4787	0.8371827986
4788	0.8370963979
4789	0.8370348788
4790	0.8369284213
4791	0.836819503
4792	0.8367323205
4793	0.8366343824
4794	0.8365391855
4795	0.8364585864
4796	0.8363861865
4797	0.8362496924
4798	0.8361533365
4799	0.8360759954
4800	0.8360251014
4801	0.8359043955
4802	0.8358087931
4803	0.8357005576
4804	0.8355872086
4805	0.8355274109
4806	0.8354024957
4807	0.8352535212
4808	0.8351431666
4809	0.8350675752
4810	0.8349541135
4811	0.8348340326
4812	0.8347663784
4813	0.8346817132
4814	0.8345482919
4815	0.8344516663
4816	0.8343758691
4817	0.8342937454
4818	0.8342013262
4819	0.8341414948
4820	0.8340470852
4821	0.8338820495
4822	0.8337901342
4823	0.8336484484
4824	0.8335646154
4825	0.8334182517
4826	0.8333510702
4827	0.8332528624
4828	0.833177747
4829	0.8331063321
4830	0.8330162348
4831	0.8329276295
4832	0.8328118057
4833	0.8327011584
4834	0.8325984087
4835	0.8324738134
4836	0.8323535172
4837	0.832285133
4838	0.8322002474
4839	0.8321372338
4840	0.8320281403
4841	0.8319323196
4842	0.8318524863
4843	0.8317553812
4844	0.8316909078
4845	0.8316234744
4846	0.8315345212
4847	0.8314329418
4848	0.8313039374
4849	0.8312005412
4850	0.8310989704
4851	0.8310313609
4852	0.8308883733
4853	0.8307958482
4854	0.8307061236
4855	0.8306203628
4856	0.8305076091
4857	0.8303789186
4858	0.83028096
4859	0.8301562669
4860	0.830044345
4861	0.8299376329
4862	0.8299036211
4863	0.8297760269
4864	0.829723538
4865	0.8296115865
4866	0.8294897806
4867	0.8294154154
4868	0.8293598873
4869	0.8292097016
4870	0.8291299876
4871	0.8290468967
4872	0.8289572349
4873	0.8288428937
4874	0.8287438167
4875	0.8286659002
4876	0.8285623489
4877	0.828461672
4878	0.8283362815
4879	0.8282518147
4880	0.8281831066
4881	0.828098082
4882	0.8279861612
4883	0.8279085731
4884	0.8277896745
4885	0.8276733995
4886	0.8275652286
4887	0.8274951565
4888	0.8273868379
4889	0.8273001412
4890	0.8272300206
4891	0.8272217829
4892	0.8270894412
4893	0.8269663907
4894	0.826853345
4895	0.8267785167
4896	0.8267213174
4897	0.8266064613
4898	0.8265083703
4899	0.8263642818
4900	0.8262752877
4901	0.8261980724
4902	0.826101532
4903	0.8260281206
4904	0.8259968568
4905	0.8259059498
4906	0.8257916515
4907	0.8257044488
4908	0.8255883413
4909	0.8254865174
4910	0.8253851664
4911	0.8253177294
4912	0.8252574999
4913	0.8251899167
4914	0.825092396
4915	0.8249808479
4916	0.8249628799
4917	0.8248535672
4918	0.8247608524
4919	0.8246630242
4920	0.8245246971
4921	0.8243923822
4922	0.8242975183
4923	0.8242144983
4924	0.824119993
4925	0.8240690214
4926	0.8239777524
4927	0.8239076979
4928	0.8238049133
4929	0.8236736352
4930	0.8236060468
4931	0.8235498279
4932	0.8234890276
4933	0.8233728736
4934	0.8232879023
4935	0.8232294808
4936	0.8231700447
4937	0.8230936222
4938	0.8230118985
4939	0.8228868063
4940	0.8228035538
4941	0.8226732196
4942	0.8225628171
4943	0.822524428
4944	0.8224390153
4945	0.8223090007
4946	0.8222152906
4947	0.822145111
4948	0.8221065247
4949	0.822038546
4950	0.8219030901
4951	0.821788176
4952	0.8216702046
4953	0.8215897388
4954	0.8215256098
4955	0.8214129375
4956	0.8213426021
4957	0.8212325498
4958	0.8211211519
4959	0.8210419964
4960	0.8209118582
4961	0.8208402835
4962	0.8207203777
4963	0.8206111201
4964	0.8205328486
4965	0.8203956511
4966	0.8203457411
4967	0.8202489075
4968	0.8201239026
4969	0.8200190152
4970	0.81993076
4971	0.8198497863
4972	0.8197711132
4973	0.8196972975
4974	0.8196071502
4975	0.819474107
4976	0.8194123001
4977	0.8193183167
4978	0.8192216742
4979	0.8191009942
4980	0.8190056045
4981	0.8189140784
4982	0.8188387249
4983	0.8187194598
4984	0.8185646508
4985	0.8185026186
4986	0.818428707
4987	0.8183603161
4988	0.8182965544
4989	0.818224194
4990	0.8181075905
4991	0.8180081639
4992	0.8179037956
4993	0.8178051117
4994	0.8177399464
4995	0.81765633
4996	0.8175670306
4997	0.8174828547
4998	0.817411984
4999	0.8173371031
5000	0.8172355479
5001	0.8171449989
5002	0.8170836492
5003	0.817007821
5004	0.8168707209
5005	0.8167713339
5006	0.816628439
5007	0.8165464608
5008	0.8164646932
5009	0.8164220518
5010	0.8163670829
5011	0.8162720743
5012	0.8161694922
5013	0.816091438
5014	0.8159780931
5015	0.8159103056
5016	0.8158430282
5017	0.8157135909
5018	0.8156314776
5019	0.8155339713
5020	0.8154683875
5021	0.8153890294
5022	0.8152478983
5023	0.8151758192
5024	0.8150912492
5025	0.8150323997
5026	0.8149621797
5027	0.814875484
5028	0.8147794208
5029	0.8147015585
5030	0.8146332252
5031	0.8145578654
5032	0.8144662967
5033	0.8143698478
5034	0.8143016894
5035	0.8141919674
5036	0.8140992226
5037	0.8139721946
5038	0.8138616232
5039	0.8137512863
5040	0.8136279569
5041	0.8135585396
5042	0.8134199933
5043	0.8132633666
5044	0.8131838191
5045	0.8130995789
5046	0.813022705
5047	0.8129315191
5048	0.8128242128
5049	0.8127263456
5050	0.8126120717
5051	0.8125246827
5052	0.8124169263
5053	0.8123089484
5054	0.8121915607
5055	0.812134398
5056	0.8120775849
5057	0.8119916263
5058	0.811892418
5059	0.811794332
5060	0.8117135587
5061	0.81163485
5062	0.8115595587
5063	0.8114697812
5064	0.8114093055
5065	0.8113099453
5066	0.8112438863
5067	0.8111970024
5068	0.8111293929
5069	0.8110521448
5070	0.8109582449
5071	0.8109200722
5072	0.8108010181
5073	0.8107171529
5074	0.810614048
5075	0.8104973882
5076	0.8103595308
5077	0.8102766508
5078	0.8101937926
5079	0.8101280749
5080	0.8100003116
5081	0.8099149475
5082	0.809814193
5083	0.809704667
5084	0.8096315584
5085	0.8095364069
5086	0.809425055
5087	0.80930684
5088	0.8092111271
5089	0.8091143295
5090	0.80903063
5091	0.8089600527
5092	0.8089139202
5093	0.8088220098
5094	0.8087438667
5095	0.8086292277
5096	0.8085461195
5097	0.808492173
5098	0.808404364
5099	0.8082997508
5100	0.8081799191
5101	0.8080839488
5102	0.8079974174
5103	0.80790419
5104	0.8078431975
5105	0.8077534481
5106	0.8076938316
5107	0.8075930314
5108	0.8075363796
5109	0.8074721041
5110	0.8073871532
5111	0.8073095729
5112	0.807205157
5113	0.8071286096
5114	0.8070331654
5115	0.8070238449
5116	0.8068776262
5117	0.8067762874
5118	0.8066918915
5119	0.8065770509
5120	0.8064909179
5121	0.8064216891
5122	0.8063093212
5123	0.8062006625
5124	0.806094786
5125	0.8060428839
5126	0.8059489202
5127	0.805896476
5128	0.8058015491
5129	0.8057021137
5130	0.8056371687
5131	0.8055246483
5132	0.8054298135
5133	0.8052946619
5134	0.8052294081
5135	0.8051093989
5136	0.8050048614
5137	0.8049509601
5138	0.8048506179
5139	0.8047584634
5140	0.8046730839
5141	0.8046531326
5142	0.8045652274
5143	0.8044166939
5144	0.8043361573
5145	0.8042625452
5146	0.804210038
5147	0.8041623913
5148	0.8040778817
5149	0.8039694859
5150	0.8039172738
5151	0.8038397948
5152	0.8037514175
5153	0.8037234159
5154	0.8036410682
5155	0.8035446496
5156	0.803463391
5157	0.8034011632
5158	0.8032986982
5159	0.8031823255
5160	0.8030826132
5161	0.8029755435
5162	0.8028566019
5163	0.802799748
5164	0.8027233585
5165	0.8026442609
5166	0.8025956533
5167	0.8025428379
5168	0.8024719601
5169	0.8023861348
5170	0.8023143537
5171	0.8022882448
5172	0.8022075181
5173	0.8021039403
5174	0.8019771758
5175	0.8018744868
5176	0.801753914
5177	0.8016165227
5178	0.8015142702
5179	0.8015072708
5180	0.8014253941
5181	0.8013110547
5182	0.8012411099
5183	0.8011328347
5184	0.8010335738
5185	0.8009454078
5186	0.8008570906
5187	0.8008223026
5188	0.800725987
5189	0.8006426954
5190	0.800562172
5191	0.8004864656
5192	0.8004488602
5193	0.8003504459
5194	0.8002932681
5195	0.8002503338
5196	0.8001912181
5197	0.8001074064
5198	0.8000151267
5199	0.7998781272
5200	0.7998035264
5201	0.799701424
5202	0.7996275783
5203	0.7995428907
5204	0.7994876241
5205	0.7993815563
5206	0.799277948
5207	0.7992154471
5208	0.7991435803
5209	0.7990448961
5210	0.798935472
5211	0.798845381
5212	0.7987381248
5213	0.7986791024
5214	0.7985955021
5215	0.7984732038
5216	0.7983545556
5217	0.7982511847
5218	0.7981607215
5219	0.7980859169
5220	0.7980164483
5221	0.7979192221
5222	0.7978543343
5223	0.7977785904
5224	0.7976993552
5225	0.7976582399
5226	0.7975580383
5227	0.7974669461
5228	0.7973498293
5229	0.7972862312
5230	0.7972014038
5231	0.7971422427
5232	0.7970355802
5233	0.7970233884
5234	0.7969027567
5235	0.7968236705
5236	0.7967568102
5237	0.7966669127
5238	0.7965545551
5239	0.7964627572
5240	0.7963522902
5241	0.7962711789
5242	0.7962064526
5243	0.7961276619
5244	0.796058554
5245	0.7960404768
5246	0.7959669103
5247	0.7959196339
5248	0.7958167139
5249	0.7957340532
5250	0.7956612471
5251	0.7955687703
5252	0.795469603
5253	0.7953407096
5254	0.7952928652
5255	0.7952045517
5256	0.795132666
5257	0.7950875925
5258	0.7949788662
5259	0.7949391695
5260	0.7948111674
5261	0.7947216264
5262	0.7946311025
5263	0.7946001253
5264	0.794499291
5265	0.7943697121
5266	0.794260962
5267	0.7941832936
5268	0.7941133805
5269	0.7940442299
5270	0.793928077
5271	0.7938416516
5272	0.7937458935
5273	0.7936599511
5274	0.7935982376
5275	0.7935254711
5276	0.7934213617
5277	0.7933068057
5278	0.7932184275
5279	0.7930937988
5280	0.7930238273
5281	0.7929411466
5282	0.7928654888
5283	0.7927893869
5284	0.7926756316
5285	0.7926231778
5286	0.7925974467
5287	0.7925077234
5288	0.7924219941
5289	0.7923290069
5290	0.7922635754
5291	0.7921540236
5292	0.7920404661
5293	0.7919823504
5294	0.7918830835
5295	0.7918049762
5296	0.7916894769
5297	0.7916270705
5298	0.7915311385
5299	0.7914993666
5300	0.7914133218
5301	0.7913664324
5302	0.7913034677
5303	0.7912222911
5304	0.7911293519
5305	0.7910719298
5306	0.7910287158
5307	0.7909583983
5308	0.7908860772
5309	0.7908227729
5310	0.7907544385
5311	0.7906561863
5312	0.7905512785
5313	0.7904430455
5314	0.7903559603
5315	0.7902478446
5316	0.7901737208
5317	0.7900800319
5318	0.7899909819
5319	0.7898925239
5320	0.7897703473
5321	0.7896800782
5322	0.7896546347
5323	0.7895602096
5324	0.7894521427
5325	0.7893725373
5326	0.7892872991
5327	0.789183979
5328	0.7891573173
5329	0.789096399
5330	0.7890298392
5331	0.7889666573
5332	0.7888670578
5333	0.788784707
5334	0.7886980542
5335	0.7885916874
5336	0.7884947382
5337	0.7883872325
5338	0.7883389506
5339	0.7883307931
5340	0.7882449839
5341	0.7881630354
5342	0.7881204913
5343	0.78804344
5344	0.7879695143
5345	0.7878797304
5346	0.7877697155
5347	0.7876355707
5348	0.7875711111
5349	0.7875302002
5350	0.787425767
5351	0.7873048378
5352	0.7872127778
5353	0.787162369
5354	0.7870952976
5355	0.7870205178
5356	0.7869807546
5357	0.7869106704
5358	0.7867990075
5359	0.7867565633
5360	0.7866437886
5361	0.7865825595
5362	0.7864992526
5363	0.7864499148
5364	0.7863759562
5365	0.7862952434
5366	0.786211685
5367	0.7860901037
5368	0.7860063048
5369	0.7859365652
5370	0.7858686267
5371	0.7858226375
5372	0.7857412553
5373	0.7856303178
5374	0.7855157754
5375	0.7854565414
5376	0.7853793033
5377	0.7853043868
5378	0.7852171639
5379	0.7851311677
5380	0.7850422714
5381	0.7849441453
5382	0.7848520157
5383	0.7847206903
5384	0.7846102965
5385	0.7845083602
5386	0.7844131226
5387	0.7843048033
5388	0.7842254559
5389	0.7841588929
5390	0.7840480822
5391	0.7839698525
5392	0.7838424845
5393	0.7837390204
5394	0.7836359364
5395	0.7835665353
5396	0.7834555512
5397	0.7833352261
5398	0.7832227686
5399	0.78314674
5400	0.7830611226
5401	0.7830000776
5402	0.7829158061
5403	0.7827622227
5404	0.7826440314
5405	0.7825624589
5406	0.7825027724
5407	0.7824477634
5408	0.782375883
5409	0.7822546682
5410	0.7821596468
5411	0.7820828924
5412	0.7820284129
5413	0.7819255971
5414	0.7818806161
5415	0.7817855816
5416	0.7816662223
5417	0.7816013107
5418	0.7815270975
5419	0.7814828063
5420	0.7813894418
5421	0.7812955467
5422	0.7811970549
5423	0.7810977573
5424	0.7810146502
5425	0.780926753
5426	0.7808089775
5427	0.7807060253
5428	0.7806272189
5429	0.7805690099
5430	0.780499419
5431	0.7804402663
5432	0.7803487085
5433	0.7802522571
5434	0.7801738204
5435	0.7800296346
5436	0.7799748885
5437	0.7799466997
5438	0.7798918907
5439	0.7797799404
5440	0.7797187884
5441	0.7796430799
5442	0.7795564894
5443	0.7794352573
5444	0.7793324124
5445	0.7792609184
5446	0.7791774721
5447	0.7790872789
5448	0.778971883
5449	0.7788777721
5450	0.7787861296
5451	0.7787082671
5452	0.7786055244
5453	0.7784885707
5454	0.7784251058
5455	0.7783339775
5456	0.7783083315
5457	0.7782394975
5458	0.7781746722
5459	0.7781035472
5460	0.7780147492
5461	0.7779730748
5462	0.7778607753
5463	0.7777830791
5464	0.7776779148
5465	0.7775740791
5466	0.7775301005
5467	0.7774862547
5468	0.7773725965
5469	0.7773554245
5470	0.7772189395
5471	0.7771534651
5472	0.7770712421
5473	0.7770411921
5474	0.7769250317
5475	0.7767972792
5476	0.7767252024
5477	0.7765909599
5478	0.7765356471
5479	0.7764434339
5480	0.776376051
5481	0.7762447057
5482	0.7761444373
5483	0.7760394259
5484	0.7760021254
5485	0.7759091572
5486	0.7758206515
5487	0.7757048533
5488	0.775628135
5489	0.7755467999
5490	0.7754660915
5491	0.7754009085
5492	0.7753677009
5493	0.7752922303
5494	0.775196553
5495	0.7751173588
5496	0.7750758782
5497	0.7750397552
5498	0.7749848545
5499	0.7748880854
5500	0.7748132538
5501	0.7747767356
5502	0.7746525314
5503	0.7745797967
5504	0.774502708
5505	0.7743875639
5506	0.774295417
5507	0.7742145401
5508	0.7741187607
5509	0.7740245457
5510	0.7739311515
5511	0.7738318328
5512	0.7737122446
5513	0.7736334553
5514	0.7735533318
5515	0.77350433
5516	0.773441625
5517	0.7733663799
5518	0.7732743849
5519	0.7731806377
5520	0.7731038257
5521	0.7730152892
5522	0.7728985993
5523	0.7728114755
5524	0.7727179283
5525	0.7727109506
5526	0.77263162
5527	0.7725660619
5528	0.7724814725
5529	0.7723785032
5530	0.7723466367
5531	0.7722859233
5532	0.7722141272
5533	0.7721296819
5534	0.7720643008
5535	0.7719889768
5536	0.7719037839
5537	0.7718507304
5538	0.7717806019
5539	0.7717078392
5540	0.771636228
5541	0.7715675637
5542	0.7714550056
5543	0.7713753382
5544	0.771299027
5545	0.7712384292
5546	0.7711579591
5547	0.7710814604
5548	0.7710000685
5549	0.7709087439
5550	0.7708057388
5551	0.7706939962
5552	0.7705987008
5553	0.7705230756
5554	0.7704149784
5555	0.7703558759
5556	0.7702334389
5557	0.7701378599
5558	0.7700488914
5559	0.7699844376
5560	0.7699118871
5561	0.7698195534
5562	0.7697617639
5563	0.7696422411
5564	0.769561554
5565	0.7694836481
5566	0.7694000052
5567	0.7693653614
5568	0.769249847
5569	0.7691827635
5570	0.7690579356
5571	0.7689952826
5572	0.7689601697
5573	0.7688890236
5574	0.7688039245
5575	0.7686770376
5576	0.7686039979
5577	0.7685209337
5578	0.7684353679
5579	0.7683261814
5580	0.7682301496
5581	0.7681693615
5582	0.7681023496
5583	0.768007666
5584	0.7679011973
5585	0.7677883699
5586	0.7676757706
5587	0.7675636201
5588	0.7675025284
5589	0.7674297622
5590	0.7673112716
5591	0.7671998537
5592	0.7671307391
5593	0.767083124
5594	0.7669773416
5595	0.766913541
5596	0.7668504869
5597	0.7667470744
5598	0.7666620351
5599	0.7665937768
5600	0.7665111819
5601	0.7664090428
5602	0.766346419
5603	0.7662529888
5604	0.7661300208
5605	0.7660520034
5606	0.76599804
5607	0.7659435342
5608	0.765851225
5609	0.7657902334
5610	0.7657063707
5611	0.7656506133
5612	0.7655626251
5613	0.7654825759
5614	0.7653795261
5615	0.7653393895
5616	0.7652238109
5617	0.7651361986
5618	0.7650410799
5619	0.7650090549
5620	0.7649476345
5621	0.7648795027
5622	0.7648389922
5623	0.7647480587
5624	0.7647204038
5625	0.7646477944
5626	0.7645338068
5627	0.7644292176
5628	0.7643383383
5629	0.764238525
5630	0.7641486312
5631	0.7640783145
5632	0.7639701024
5633	0.7638739665
5634	0.763779559
5635	0.7637039315
5636	0.763637084
5637	0.7635823437
5638	0.7635300771
5639	0.7634992266
5640	0.7634060663
5641	0.763344751
5642	0.7632653247
5643	0.7631793055
5644	0.7630623477
5645	0.7629938596
5646	0.7629654707
5647	0.7628904586
5648	0.762762801
5649	0.7627158794
5650	0.7626520665
5651	0.7625756075
5652	0.7624794895
5653	0.7624071535
5654	0.7623210175
5655	0.762256641
5656	0.7621987594
5657	0.7621689541
5658	0.7620902501
5659	0.7620186936
5660	0.7619475602
5661	0.761874957
5662	0.7617699305
5663	0.7617018266
5664	0.7616306635
5665	0.7615634593
5666	0.7615082934
5667	0.761429479
5668	0.7613228428
5669	0.7612389198
5670	0.7611864457
5671	0.7610948259
5672	0.760999068
5673	0.7609690684
5674	0.7608824754
5675	0.7608026033
5676	0.7607213911
5677	0.7606733655
5678	0.7605515617
5679	0.7604939329
5680	0.7604048157
5681	0.7603580906
5682	0.760254202
5683	0.760172743
5684	0.7600522107
5685	0.7599827296
5686	0.7599180086
5687	0.7598509731
5688	0.7597799818
5689	0.7597184821
5690	0.759646222
5691	0.759564784
5692	0.7594387209
5693	0.759339905
5694	0.7592655793
5695	0.7591904208
5696	0.7590940731
5697	0.7589869615
5698	0.7589056271
5699	0.7587790591
5700	0.7587097701
5701	0.7586441031
5702	0.7586047578
5703	0.7585695016
5704	0.758457391
5705	0.7583906103
5706	0.758277653
5707	0.7581923307
5708	0.7581092244
5709	0.7580419833
5710	0.7579956708
5711	0.75790629
5712	0.7578189641
5713	0.7577716311
5714	0.7577517993
5715	0.7576754614
5716	0.7575789049
5717	0.757484654
5718	0.7574277084
5719	0.7573518062
5720	0.7572879968
5721	0.7571877249
5722	0.7571048783
5723	0.7570249041
5724	0.7569764495
5725	0.756940946
5726	0.756811363
5727	0.7567462268
5728	0.7566859319
5729	0.7565885604
5730	0.7565102468
5731	0.7563971511
5732	0.7563235714
5733	0.75624212
5734	0.7561419634
5735	0.7560387874
5736	0.7559634501
5737	0.7558794478
5738	0.7558156761
5739	0.7557360911
5740	0.7556352023
5741	0.7555840102
5742	0.7554825987
5743	0.7554060373
5744	0.7553240892
5745	0.7552287223
5746	0.7551467396
5747	0.7550584271
5748	0.7549597502
5749	0.7549064277
5750	0.7548422895
5751	0.7547423283
5752	0.7546309004
5753	0.7545548774
5754	0.7544847205
5755	0.7544164652
5756	0.7543222531
5757	0.7542618421
5758	0.7542073125
5759	0.7541582639
5760	0.7540960874
5761	0.7540211991
5762	0.7539853527
5763	0.7538617238
5764	0.7537488672
5765	0.7536319238
5766	0.7535956988
5767	0.7535512393
5768	0.7534609455
5769	0.7533507812
5770	0.7532736668
5771	0.7532181007
5772	0.7531228519
5773	0.7530245443
5774	0.7529209836
5775	0.7528311994
5776	0.7527376312
5777	0.7526323387
5778	0.7525333431
5779	0.7525026475
5780	0.7524493884
5781	0.752384429
5782	0.7523141122
5783	0.7522742547
5784	0.7522116349
5785	0.7521323358
5786	0.7520718427
5787	0.7519905955
5788	0.7519007497
5789	0.7517921037
5790	0.7516963569
5791	0.7516268842
5792	0.7515407014
5793	0.7514589709
5794	0.7514005468
5795	0.7513296425
5796	0.7512395009
5797	0.7511817367
5798	0.7510914263
5799	0.7509901197
5800	0.7509062068
5801	0.7508314684
5802	0.7507405934
5803	0.7506634028
5804	0.7505457125
5805	0.7504639967
5806	0.7503858202
5807	0.7503252991
5808	0.7502506897
5809	0.7501886338
5810	0.7501004902
5811	0.7500141505
5812	0.7498955515
5813	0.749829813
5814	0.7497354714
5815	0.7496408756
5816	0.7495109605
5817	0.7494388773
5818	0.7493801574
5819	0.749323155
5820	0.7492434393
5821	0.7491917107
5822	0.7491100807
5823	0.7490116812
5824	0.7489691493
5825	0.748900971
5826	0.7488395517
5827	0.7487902993
5828	0.7487069085
5829	0.7485860595
5830	0.7484820104
5831	0.7484035471
5832	0.7483283035
5833	0.7482707973
5834	0.7482043477
5835	0.7481292206
5836	0.7480299837
5837	0.7479664485
5838	0.7478945733
5839	0.7477963452
5840	0.7477112173
5841	0.7476278785
5842	0.7475560124
5843	0.7474821641
5844	0.7474001036
5845	0.7473322503
5846	0.7472718705
5847	0.7471987802
5848	0.747121395
5849	0.7470680271
5850	0.746959336
5851	0.7468637493
5852	0.746789034
5853	0.7467069967
5854	0.7465903924
5855	0.7465245495
5856	0.7464331375
5857	0.7463537485
5858	0.7463001727
5859	0.746177491
5860	0.7460895771
5861	0.7460010456
5862	0.7459522571
5863	0.7458637722
5864	0.7458142757
5865	0.7457459197
5866	0.7456387071
5867	0.7455817999
5868	0.7455150503
5869	0.7454622069
5870	0.7453837439
5871	0.7453001432
5872	0.7452326485
5873	0.7451909155
5874	0.7451148669
5875	0.7449927588
5876	0.7449232742
5877	0.7449141448
5878	0.7448277868
5879	0.7448172687
5880	0.7447436896
5881	0.7446864915
5882	0.7445741769
5883	0.7444806957
5884	0.7444088547
5885	0.7443239725
5886	0.7442334867
5887	0.7441282213
5888	0.7440625605
5889	0.7440028748
5890	0.7439112882
5891	0.743832262
5892	0.7437432448
5893	0.7436816918
5894	0.7435875324
5895	0.7434708941
5896	0.7433949437
5897	0.7432800154
5898	0.7432294447
5899	0.7431643761
5900	0.7430644854
5901	0.7429986387
5902	0.7429384495
5903	0.7428957294
5904	0.7427851127
5905	0.742681565
5906	0.7425918442
5907	0.742532209
5908	0.74242869
5909	0.7423598236
5910	0.7422456594
5911	0.74217966
5912	0.7421266329
5913	0.7420374731
5914	0.7419556544
5915	0.7418620644
5916	0.7417692049
5917	0.7416872052
5918	0.7416268774
5919	0.74149976
5920	0.7414095865
5921	0.7413194949
5922	0.7411912694
5923	0.7411246458
5924	0.7410105041
5925	0.7409513554
5926	0.7408677377
5927	0.7408220559
5928	0.7407243893
5929	0.7406502861
5930	0.7405750968
5931	0.740493615
5932	0.7404062034
5933	0.7402936595
5934	0.740202715
5935	0.7401351927
5936	0.7400710233
5937	0.7399592348
5938	0.7398759216
5939	0.7397915972
5940	0.7396956548
5941	0.739613367
5942	0.7395103218
5943	0.7394420623
5944	0.7393831172
5945	0.7393216929
5946	0.7392415592
5947	0.7391813784
5948	0.7390607919
5949	0.7390162838
5950	0.7389116699
5951	0.7388941671
5952	0.7388068896
5953	0.7387175893
5954	0.7386441463
5955	0.7385488332
5956	0.7384748665
5957	0.7383923823
5958	0.7383310249
5959	0.7382617329
5960	0.7382010222
5961	0.7381122209
5962	0.7380718695
5963	0.7379880129
5964	0.7378834246
5965	0.7377809163
5966	0.7377257704
5967	0.7376548107
5968	0.7375739149
5969	0.7375019244
5970	0.7374330969
5971	0.7373428237
5972	0.7372532978
5973	0.7371995587
5974	0.7371045943
5975	0.7369940819
5976	0.736948529
5977	0.7368729733
5978	0.7368410879
5979	0.7367493617
5980	0.7366611998
5981	0.7366046538
5982	0.7365405741
5983	0.7364825219
5984	0.736399897
5985	0.7363088885
5986	0.7362313357
5987	0.7361594649
5988	0.7360451518
5989	0.7359783199
5990	0.7359364567
5991	0.7358726465
5992	0.7357734177
5993	0.735695451
5994	0.735583912
5995	0.7354848331
5996	0.7353689981
5997	0.735294196
5998	0.7352298575
5999	0.735209998
6000	0.7351681511
6001	0.7351207597
6002	0.735037275
6003	0.7349574748
6004	0.7348942181
6005	0.7348334444
6006	0.734771226
6007	0.7347069852
6008	0.7346338735
6009	0.7345408555
6010	0.7344705389
6011	0.7344179914
6012	0.7343648126
6013	0.7342932271
6014	0.7341870595
6015	0.734129354
6016	0.7340706371
6017	0.7339847335
6018	0.7339012795
6019	0.7338193544
6020	0.7337433214
6021	0.7336709477
6022	0.7335879017
6023	0.7334804381
6024	0.7334084542
6025	0.7333061223
6026	0.7332832131
6027	0.7332030099
6028	0.7331325976
6029	0.7330648262
6030	0.7330033561
6031	0.7329511245
6032	0.7328727
6033	0.7328023485
6034	0.7326764859
6035	0.7325842795
6036	0.7324928803
6037	0.7324433351
6038	0.73238103
6039	0.7323120884
6040	0.7322192575
6041	0.7321557998
6042	0.7320356008
6043	0.7319437994
